id	name	location	time created	tweet url	source	retweet count	likes	tweet	compound	Sentiment
1245761690899226627	martins lens	Lagos, Nigeria	2022-08-16 06:36:43+00:00	https://twitter.com/lens_martins/status/1559428926652534786	Twitter for Android	1821	0	RT This Tony Kababa A Notorious Cultist thug Killer Tinubu recruited Campaign endorsed All Progressives Congress presidential campa	-0.7351	Negative
742706329	MasterChef Hassan	Khazad-düm	2022-08-16 06:36:41+00:00	https://twitter.com/R4G3KN1GHT/status/1559428919031463936	Twitter for iPhone	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
2512755946	Murphy	Barcelona, Spain	2022-08-16 06:36:39+00:00	https://twitter.com/Officialmjeez/status/1559428911188119552	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
812495290267815936	Olatunji Muhammed Mascot	Nigeria	2022-08-16 06:36:39+00:00	https://twitter.com/Mascotlee01/status/1559428909208408065	Twitter for iPhone	417	0	RT Shey dem get yoruba bullet hausa bullet igbo bullet When dem shoot u Lekki toll Gate Your choice party	0.0772	Positive
193279462	Bestman Chukwuka	Abuja	2022-08-16 06:36:39+00:00	https://twitter.com/bestman4love/status/1559428908709191680	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
417447115	papitrudo	Lagos, Nigeria	2022-08-16 06:36:37+00:00	https://twitter.com/Papitrudo/status/1559428902115745793	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1319336998201688064	JudgeDan ✝️	3k ?	2022-08-16 06:36:36+00:00	https://twitter.com/JudgeDqn/status/1559428896147345408	Twitter for iPhone	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
1136601122	Emmanuel	Lagos, Nigeria	2022-08-16 06:36:35+00:00	https://twitter.com/Emmanuelson026/status/1559428891059441664	Twitter for Android	1821	0	RT This Tony Kababa A Notorious Cultist thug Killer Tinubu recruited Campaign endorsed All Progressives Congress presidential campa	-0.7351	Negative
1026377227313848320	Summer	My Imagination	2022-08-16 06:36:34+00:00	https://twitter.com/BoySummerrr/status/1559428889407066115	Twitter Web App	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
1513104944773087235	max okeke	New Orleans, LA	2022-08-16 06:36:33+00:00	https://twitter.com/maxokeke2/status/1559428883396558848	Twitter for Android	256	0	RT Vote wisely hate speech Atiku Tinubu It like saying vote Peter Obi It show Peter Obi	0.1531	Positive
876916579589599234	Crown Oba👑	Lagos state	2022-08-16 06:36:31+00:00	https://twitter.com/them_alone/status/1559428874760556544	Twitter for Android	1	5	Ti Tinubu ban fun yin ni cocaine mu Una dey get sense Kaybee de ye dojuti gbogbo family e Stop disgrace yoruba race We know better suppoa drug lord Awolowo suffer free education suppoagbero lord Oyo OBIdient	-0.4588	Negative
1180739392425644037	Zamba	Ikeja	2022-08-16 06:36:31+00:00	https://twitter.com/lee_zamba/status/1559428874097885184	Twitter for iPhone	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
761045656140062720	Eze A.	United Kingdom	2022-08-16 06:36:29+00:00	https://twitter.com/MakZeonNG/status/1559428868708204545	Twitter for iPhone	24	0	RT Tinubu mocking Tony Anenih old age questioning capacity provide st century leadership Don	-0.4767	Negative
1363182174	Farmers of Thought - wake up NIGERIAN YOUTHS	Africa 	2022-08-16 06:36:28+00:00	https://twitter.com/Its_ereko/status/1559428863557525504	Twitter for Android	1203	0	RT Lmaoooo Kabaka documentary BBC cultism many killing Benin City fgs What dea	-0.6597	Negative
864970870036586497	Mr Bello.		2022-08-16 06:36:28+00:00	https://twitter.com/fizzybello/status/1559428861519175682	Twitter for Android	2235	0	RT Festus Keyamu Official Spokesman Tinubu All Progressives Congress presidential campaign shared Video known Cultist Thug Kille	0.34	Positive
281504904	Chidera Emmanuel	Enugu state in Nigeria	2022-08-16 06:36:27+00:00	https://twitter.com/Derasongs/status/1559428859619057664	Twitter for Android	309	0	RT Festus Keyamo senior advocate celebrating group sketchy dubious character singing Tinubu even	0.296	Positive
187457294	Maduka Ernest-Ngozi	Lagos	2022-08-16 06:36:26+00:00	https://twitter.com/maduka78/status/1559428855051476993	Twitter for Android	1821	0	RT This Tony Kababa A Notorious Cultist thug Killer Tinubu recruited Campaign endorsed All Progressives Congress presidential campa	-0.7351	Negative
309082681	Uche	Nigeria	2022-08-16 06:36:25+00:00	https://twitter.com/UcheLouis/status/1559428849955475456	Twitter for Android	554	0	RT At point Even Atiku decides become Tinubu running mate still win presidential elect	0.5859	Positive
4263808221	mitchie diva	Lagos Nigeria	2022-08-16 06:36:23+00:00	https://twitter.com/MitchieDiva1/status/1559428844460834817	Twitter for Android	0	1	This reason Tinubu chose shettima running mate He blive dat getting terrorist bandit shettima using cultist agberos thug election enable ring election also guarantee victory e lie	-0.5719	Negative
1486333124766224388	Organized Centre for Youth Empowerment & Comm. Dev	Jos, Nigeria	2022-08-16 06:36:23+00:00	https://twitter.com/empoweryouth5/status/1559428844066594817	Twitter for Android	692	0	RT TINUBU WILL NEVER BE PRESIDENT OF NIGERIA ATIKU WILL NEVER BE PRESIDENT OF NIGERIA PETER OBI IS NIGERIA S NEXT PRES	0.0	Neutral
1177179810206031877	Shegs Phem🩺	Lagos, Nigeria	2022-08-16 06:36:23+00:00	https://twitter.com/FemiShegs/status/1559428841478701057	Twitter for Android	120	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
1480937298736914433	Azeez	Lagos, Nigeria	2022-08-16 06:36:18+00:00	https://twitter.com/BiiG_FundZ/status/1559428821723627520	Twitter for iPhone	3	0	RT Present day Awo Tinubu arguably successful politician alongside Ahmadu Bello Nigeria hist	0.4215	Positive
184349229	Mmiri malu Ugo..	United States/Abuja	2022-08-16 06:36:18+00:00	https://twitter.com/BabyKosica/status/1559428821065105409	Twitter for Android	964	0	RT Asari Dokubo endorsed Tinubu Tony Kabaka also endorsed Tinubu As saying go show friend amp I	0.7351	Positive
1246182890171441154	Ola-oluwa	Osun, Nigeria	2022-08-16 06:36:17+00:00	https://twitter.com/Olaofficial7/status/1559428819026677760	Twitter for Android	113	0	RT Tinubu transform Nigeria way transformed Lagos You ask abandoned rotten States travelle	-0.743	Negative
1228750500457254912	sunrise ♥️💡(IJOBA)	Abuja	2022-08-16 06:36:17+00:00	https://twitter.com/sharlousbaby/status/1559428816958881793	Twitter for iPhone	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
973775954	FISHFM 🌎	United States	2022-08-16 06:36:16+00:00	https://twitter.com/Fishfmlagos/status/1559428814849146881	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
1193476724278861826	ibybutor	Benin-City, Nigeria	2022-08-16 06:36:15+00:00	https://twitter.com/FuroJeffery/status/1559428810663239688	Twitter for iPhone	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
1004083940863414273	Archetypal™🌏	World 🌏 Citizen	2022-08-16 06:36:15+00:00	https://twitter.com/archetypal12/status/1559428809589510144	Twitter Web App	179	0	RT In Tinubu ran ACN ticket Buhari CPC RMK another party Jonathan would That p	0.4019	Positive
1224609528731316224	Chukwuemeka Martins		2022-08-16 06:36:15+00:00	https://twitter.com/Chukwue95970896/status/1559428807072927745	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
3322047213	True Lion 🦁	Silver Lake 	2022-08-16 06:36:14+00:00	https://twitter.com/Rockets_WWWWW/status/1559428806447960064	Twitter for iPhone	2235	0	RT Festus Keyamu Official Spokesman Tinubu All Progressives Congress presidential campaign shared Video known Cultist Thug Kille	0.34	Positive
281504904	Chidera Emmanuel	Enugu state in Nigeria	2022-08-16 06:36:14+00:00	https://twitter.com/Derasongs/status/1559428803717464066	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
3118002471	Hotchillz 🐾 ⭐⭐	Lagos	2022-08-16 06:36:13+00:00	https://twitter.com/2hotchillz/status/1559428800361922561	Twitter for Android	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
321665528	24hrs Report	Lagos 	2022-08-16 06:36:13+00:00	https://twitter.com/24hrsReport/status/1559428799388913665	WordPress.com	0	0	Yoruba Elders Tinubu supporter protest Muslim Muslim ticket	0.0258	Positive
1153972081136209920	Anyanwu Silas mayor	Nigeria	2022-08-16 06:36:12+00:00	https://twitter.com/silas_mayor/status/1559428796943581184	Twitter for iPhone	309	0	RT Festus Keyamo senior advocate celebrating group sketchy dubious character singing Tinubu even	0.296	Positive
443139143	King Solution	Abuja	2022-08-16 06:36:12+00:00	https://twitter.com/Solution464/status/1559428794611601409	Twitter for Android	35	0	RT Just All Progressives Congress govt take inflation nasarawa speaker say tinubu continue buhari stopped Pe	-0.2263	Negative
458364836	Dr Gregory	London, England	2022-08-16 06:36:11+00:00	https://twitter.com/gypsy2maine/status/1559428790488645634	Twitter for Android	53	333	MC oluomo All criminal former criminal Nigeria found voice Tinubu Presidency Vote wisely please I use God beg	-0.1531	Negative
848926523843325953	TekMayor	Worldwide	2022-08-16 06:36:10+00:00	https://twitter.com/TekMayor/status/1559428787548221440	Twitter for iPhone	249	0	RT I see BMC hovering around Kemi Olunloyo lately sharing type fake news enjoy But trust Kemi	0.7506	Positive
125406526	Oganology33		2022-08-16 06:36:09+00:00	https://twitter.com/Oganology/status/1559428785388359682	Twitter for Android	1	0	RT Congratulations William Ruto Peter Obi Kenya Who via newly created party contested	0.8225	Positive
238285496	Son of wealth	Lagos,Nigeria.	2022-08-16 06:36:08+00:00	https://twitter.com/Iam_DaRealone/status/1559428778962599937	Twitter Web App	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1260837436302688257	ekemezie		2022-08-16 06:36:08+00:00	https://twitter.com/ekemezi29383574/status/1559428778484441090	Twitter for iPhone	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1168055628302082048	vinediiz stitches 🦅💚🤍💚	Lagos, Nigeria	2022-08-16 06:36:07+00:00	https://twitter.com/vinediizmartall/status/1559428775388934144	Twitter for iPhone	486	0	RT Known cultist amp thug one endorsing Bola Ahmed Tinubu I even surprised man endorsi	0.2263	Positive
4756693815	Matthias Moronfolu	Nigeria	2022-08-16 06:36:05+00:00	https://twitter.com/moronfoluma/status/1559428767965188096	Twitter for Android	1	0	RT Bill For Creation Of Zazzau State A Lie Senator Uba Sani Banana Island land value defies economy rise year	0.5423	Positive
1249374661068062721	Femy360🌟🌟	north of the wall	2022-08-16 06:36:04+00:00	https://twitter.com/femy360/status/1559428761849892868	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
551332142	Dokun Ojomo	Lagos, Nigeria	2022-08-16 06:36:01+00:00	https://twitter.com/DokunOjomo/status/1559428752198737922	Twitter Web App	0	4	I power happened yesterday control may happen tomorrow There option amp Tinubu Obi Kwankwaso amp Atiku Our duty pick best option see move	0.6369	Positive
965539487374872577	Project NAIJA2023	Nigeria	2022-08-16 06:36:00+00:00	https://twitter.com/MichelleOkoye1/status/1559428747270541314	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
178370603	Ensure	INDIA	2022-08-16 06:36:00+00:00	https://twitter.com/ensurewords/status/1559428746662367239	Twitter for Android	0	0	Name family business invested Name said suppoof terrorist Name lie told If name I suppotinubu	-0.6908	Negative
1510751459410956292	obedient👍	Akwa Ibom, Nigeria	2022-08-16 06:36:00+00:00	https://twitter.com/offshoreshield/status/1559428745986981888	Twitter for Android	554	0	RT At point Even Atiku decides become Tinubu running mate still win presidential elect	0.5859	Positive
1499675519649992707	Elvis Dara		2022-08-16 06:35:58+00:00	https://twitter.com/dara_elvis/status/1559428737464139781	Twitter for Android	0	0	When South East youth endorse Tinubu IPOB member endorse Peter Obi immediately regarded IPOB member What way calling child bad name bid hang	0.0258	Positive
766220792485056512	Kay🤍	Ikeja, Nigeria	2022-08-16 06:35:54+00:00	https://twitter.com/Khellz3/status/1559428722079551490	Twitter for Android	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
325402895	Willie Jones ☆	Lagos - Nigeria	2022-08-16 06:35:54+00:00	https://twitter.com/officialwilliej/status/1559428721664196608	Twitter for Android	1	2	Congratulations William Ruto Peter Obi Kenya Who via newly created party contested existing structure Atiku Tinubu Labour Party come Lets get ready To vote useless government APC amp PDP	0.875	Positive
588557343	Olushola	C.E.O TNT(BOOM) ENTERTAINMENT 	2022-08-16 06:35:52+00:00	https://twitter.com/Bigsholley/status/1559428711652409345	Twitter for Android	309	0	RT Festus Keyamo senior advocate celebrating group sketchy dubious character singing Tinubu even	0.296	Positive
737949683604131840	Mazi Patrick	Lagos, Nigeria	2022-08-16 06:35:52+00:00	https://twitter.com/MaziPatrickESQ/status/1559428711253958657	Twitter for Android	1558	0	RT Tinubu outspend Contenders BUT HE WON T WIN He buy buyables end His posi	0.9377	Positive
246409764	♣King’sMan♣	Lasgidi	2022-08-16 06:35:51+00:00	https://twitter.com/madeinlagos/status/1559428710058582016	Twitter for iPhone	1203	0	RT Lmaoooo Kabaka documentary BBC cultism many killing Benin City fgs What dea	-0.6597	Negative
1161546468697751552	S.A.G.E	The Upside Down	2022-08-16 06:35:51+00:00	https://twitter.com/Alara_COMPLETE/status/1559428709211377664	Twitter for Android	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
1037833220	ngozi	Federal Capital Territory, Nig	2022-08-16 06:35:51+00:00	https://twitter.com/bizzielizzie25/status/1559428709148418052	Twitter for Android	1059	0	RT BreakingNews casting VOTE VOTE Tinubu Shettima Peter Obi Yusuf Atik	0.0	Neutral
924032243227660294	C H I B U Z O R	Lagos, Nigeria	2022-08-16 06:35:50+00:00	https://twitter.com/itz_buzoya/status/1559428705432256515	Twitter for iPhone	1	0	RT No Tinubu style Changed name Lie like Satan	0.0772	Positive
3860775388	Mr Zilaz	Lagos	2022-08-16 06:35:47+00:00	https://twitter.com/MrZilaz/status/1559428692648017921	Twitter for iPhone	931	0	RT Tinubu hiring Notorious Cutist like Tony Kababar campaign tell need know	-0.1027	Negative
1345132920743321600	T Ò M Í W Á🇳🇬	turn my notification on 🔔 	2022-08-16 06:35:46+00:00	https://twitter.com/tomiwawimot/status/1559428686889246720	Twitter for Android	475	0	RT 𝚝𝚑𝚛𝚎𝚊𝚍𝚜 𝚘𝚏 𝚏𝚞𝚗𝚗𝚢 𝚝𝚠𝚎𝚎𝚝𝚜 𝚊𝚗𝚍 𝚛𝚎𝚙𝚕𝚒𝚎𝚜 Liverpool crystal palace ASUU Ilebaye HTML CSS Mercy Chinwo shameless Mb	0.0258	Positive
1022380789835677696	⭕M⭕CAL🆎AR	Agbara Estate,	2022-08-16 06:35:46+00:00	https://twitter.com/more_jnr/status/1559428686805434368	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
843848848875425794	Mr Daddy	Benin-City, Nigeria	2022-08-16 06:35:44+00:00	https://twitter.com/mhasta_richard/status/1559428679863877633	Twitter for Android	931	0	RT Tinubu hiring Notorious Cutist like Tony Kababar campaign tell need know	-0.1027	Negative
160247418	Dailynewscover.com	Abule Egba, Lagos, Nigeria	2022-08-16 06:35:44+00:00	https://twitter.com/Horndaskoure/status/1559428678039347202	WordPress.com	0	0	Forget political party rally round Tinubu Oluwo Yoruba leader	0.2023	Positive
2939497901	Naija What's Up?	Nigeria	2022-08-16 06:35:43+00:00	https://twitter.com/Naijawhatsup/status/1559428676428500992	dlvr.it	0	0	RTEAN President back APC Tinubu	0.0	Neutral
1062085288363724802	Alabi	Ojoo Ibadan	2022-08-16 06:35:43+00:00	https://twitter.com/Peterdeerock/status/1559428675241758721	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
770957749140217856	Tariq da Great	Lagos, Nigeria	2022-08-16 06:35:41+00:00	https://twitter.com/MAriwa231/status/1559428668031729665	Twitter for Android	673	0	RT Tinubu campaign anchored stoking ethnic division Igbos amp North Mischief hate amp ethnic bigotry al	-0.7351	Negative
381015061	Lobatan (Mayoress of Vancouver)	Lasgidi	2022-08-16 06:35:41+00:00	https://twitter.com/Ripples143/status/1559428667024977922	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1084551470861766657	Ogunlana  Seyi		2022-08-16 06:35:41+00:00	https://twitter.com/seyi_ogunlana/status/1559428664957321217	Twitter for Android	270	0	RT Elrufai FCT Minister like Tinubu Lagos Governor Elrufai landslide achievement FCT Minister aud	0.3612	Positive
1509857298432380930	Akinbo Rilwan		2022-08-16 06:35:41+00:00	https://twitter.com/AkinboRilwan/status/1559428664416210944	Twitter Web App	122	0	RT Reply Tweet TINUBU FOR PRESIDENT voting Bola Tinubu	0.0	Neutral
926407445349584896	Jotee		2022-08-16 06:35:40+00:00	https://twitter.com/Jotteee/status/1559428663573184514	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
2978249818	OLUWAsegun	Everywhere	2022-08-16 06:35:40+00:00	https://twitter.com/ItsGhoke/status/1559428663489224704	Twitter for Android	3732	0	RT This agent wanton obfuscation fraudulent sophistry Tinubu campaign blatantly ethnocentric	-0.4939	Negative
1344152250	Somebody’s Daddy	Nigeria	2022-08-16 06:35:39+00:00	https://twitter.com/mister_olumide/status/1559428659085295617	Twitter for iPhone	0	0	You using Peter Obi supporter push Tinubu ad Nice one Maguire	0.5994	Positive
1145625688046809090	V6f	Benin-City, Nigeria	2022-08-16 06:35:37+00:00	https://twitter.com/Nosakhare777/status/1559428651208302592	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
1485976105932701704	Deenzey(oluwadeenzy)		2022-08-16 06:35:37+00:00	https://twitter.com/kenn_sunday/status/1559428649660698624	Twitter for Android	2235	0	RT Festus Keyamu Official Spokesman Tinubu All Progressives Congress presidential campaign shared Video known Cultist Thug Kille	0.34	Positive
1259419744517619712	soso		2022-08-16 06:35:36+00:00	https://twitter.com/Kingsoso01/status/1559428646955270149	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1543451989161435136	Ozo uchebuike		2022-08-16 06:35:36+00:00	https://twitter.com/OzoUchebuike/status/1559428643968917505	Twitter for Android	0	0	Obidients contesting election Peter Obi Bola Tinubu Atiku Abubakar Kwakwanso etc one contesting Presidency Tell u Forget Obidients please	0.1027	Positive
613356560	Iyke	Planet Earth 	2022-08-16 06:35:36+00:00	https://twitter.com/Iyke_____/status/1559428643633479683	Twitter for Android	0	0	If believe love Tinubu bot use money social medium campaign Y drag u back walai	0.5106	Positive
1049573024305958913	bashim creative design	Zaria. Kaduna state	2022-08-16 06:35:31+00:00	https://twitter.com/BashirI69173518/status/1559428623832174592	Twitter for Android	283	0	RT Will vote Bola Tinubu Presidential Maybe Definitely Yes Yes	0.7964	Positive
4791956739	OBIDIENT Uncle_les	Port Harcourt	2022-08-16 06:35:30+00:00	https://twitter.com/Uncleles_h/status/1559428620535431168	Twitter for Android	472	0	RT Breaking Tinubu camp cry lack fund social medium campaign warning PO surge popularity everywh	-0.8415	Negative
1080353997360451584	Noblest 🕯🕯		2022-08-16 06:35:29+00:00	https://twitter.com/Shonisang4/status/1559428618106839040	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
978281201244000256	CRYPTO DEALER	Lagos, Nigeria	2022-08-16 06:35:29+00:00	https://twitter.com/Crypto_dealer1/status/1559428616789819395	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
291911727	Alábùlà Of Ìbàdànland	Nigeria	2022-08-16 06:35:28+00:00	https://twitter.com/iamnuel_/status/1559428613463760897	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
4019646479	SWEEZY		2022-08-16 06:35:26+00:00	https://twitter.com/EVERITIN_NICE/status/1559428603221245953	Twitter for iPhone	1203	0	RT Lmaoooo Kabaka documentary BBC cultism many killing Benin City fgs What dea	-0.6597	Negative
1163364532972072961	Victor N. Michael Jr 🇳🇬🇲🇽🇨🇦	Toronto, Ontario	2022-08-16 06:35:23+00:00	https://twitter.com/VictorMichael5/status/1559428590822883329	Twitter for iPhone	2235	0	RT Festus Keyamu Official Spokesman Tinubu All Progressives Congress presidential campaign shared Video known Cultist Thug Kille	0.34	Positive
1462950847805939713	Gh◎stFX🍀	Nigeria	2022-08-16 06:35:21+00:00	https://twitter.com/rektghostt/status/1559428582761500673	Twitter for iPhone	455	0	RT PLS IF YOU SEE THIS JUST RETWEET This happening OYO state No calabar nassarawa Sabi thing	-0.0431	Negative
551332142	Dokun Ojomo	Lagos, Nigeria	2022-08-16 06:35:21+00:00	https://twitter.com/DokunOjomo/status/1559428582337925120	Twitter Web App	0	3	I power happened yesterday control may happen tomorrow There option Tinubu Obi Kwankwaso amp Atiku Our duty pick best option see move	0.6369	Positive
1249374661068062721	Femy360🌟🌟	north of the wall	2022-08-16 06:35:18+00:00	https://twitter.com/femy360/status/1559428569117466625	Twitter for Android	554	0	RT At point Even Atiku decides become Tinubu running mate still win presidential elect	0.5859	Positive
1173315667594022913	Pro Pattern Trader		2022-08-16 06:35:18+00:00	https://twitter.com/ProPaternTrader/status/1559428568903553024	Twitter Web App	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
775689426131443712	AJ(POWER)😐💐	No Pleasing 😑	2022-08-16 06:35:17+00:00	https://twitter.com/ifIplease/status/1559428563656445952	Twitter for Android	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
1474555552869105664	PrettyBaby😍	🇺🇬🇺🇬🇺🇬	2022-08-16 06:35:16+00:00	https://twitter.com/Natukunda01/status/1559428563010568192	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
1245761690899226627	martins lens	Lagos, Nigeria	2022-08-16 06:35:15+00:00	https://twitter.com/lens_martins/status/1559428556362498049	Twitter for Android	486	0	RT Known cultist amp thug one endorsing Bola Ahmed Tinubu I even surprised man endorsi	0.2263	Positive
1361745672110800904	MasterMind		2022-08-16 06:35:14+00:00	https://twitter.com/chevytwig/status/1559428553200074752	Twitter Web App	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
821586566078459904	John Sweetz		2022-08-16 06:35:12+00:00	https://twitter.com/Jay_Stunnna/status/1559428545016889344	Twitter for iPhone	69	0	RT I threatened called yoruba bastard supporting threatened suppo	-0.765	Negative
2430808498	Chase		2022-08-16 06:35:11+00:00	https://twitter.com/duah_desmond/status/1559428539191025665	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
1490150440104869889	MITCHELLS		2022-08-16 06:35:09+00:00	https://twitter.com/callmemichaels/status/1559428530894782464	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
1551738247591641088	Phoenix	Cosmos 	2022-08-16 06:35:06+00:00	https://twitter.com/Raphael_Gidson/status/1559428521151418369	Twitter for Android	0	0	Am I one feeling Keyamo working APC After saying Forget month ASUU strike let face important issue Great men pas GCE home asked Tinubu school Now showed fake Lady Bishop chilling Cultist	0.2023	Positive
410633768	Franklin	Google map 	2022-08-16 06:35:06+00:00	https://twitter.com/iam_elnin0/status/1559428520274698241	Twitter for Android	554	0	RT At point Even Atiku decides become Tinubu running mate still win presidential elect	0.5859	Positive
843848848875425794	Mr Daddy	Benin-City, Nigeria	2022-08-16 06:35:06+00:00	https://twitter.com/mhasta_richard/status/1559428519788257280	Twitter for Android	1203	0	RT Lmaoooo Kabaka documentary BBC cultism many killing Benin City fgs What dea	-0.6597	Negative
1484402346385981441	Rosina	2000	2022-08-16 06:35:05+00:00	https://twitter.com/Rosinaacc/status/1559428515023540224	Twitter for Android	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
879083094413901824	trenchovert.eth.sol	nirvana	2022-08-16 06:35:03+00:00	https://twitter.com/hammed_tuhlyeen/status/1559428506253230080	Twitter for Android	2076	0	RT ATIKU Fulani man profiled Fulani Herdsmen TINUBU Yoruba man said believe one	0.0	Neutral
1398175455329632257	yr_favorite_ada (Ada_soles 👞)	Lagos, Nigeria	2022-08-16 06:35:00+00:00	https://twitter.com/yr_fav_ada/status/1559428495922569217	Twitter for iPhone	167	0	RT Shorts N Joggers N Hoodies N Tshirts N Send DM Whatsapp Delivery nationwide IG	0.0	Neutral
2239749845	HON.FELIX		2022-08-16 06:35:00+00:00	https://twitter.com/HonFelix1/status/1559428493359947778	Twitter for iPhone	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
410633768	Franklin	Google map 	2022-08-16 06:35:00+00:00	https://twitter.com/iam_elnin0/status/1559428492923731969	Twitter for Android	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
242704574	akinyemi ayodele	Lagos, Nigeria.	2022-08-16 06:34:59+00:00	https://twitter.com/gbamu2003/status/1559428490583220224	Twitter for Android	18	0	RT Forget political party rally round Tinubu Oluwo Yoruba leader	0.2023	Positive
1493304395018158085	Rico	Virgin Islands, U.S.	2022-08-16 06:34:58+00:00	https://twitter.com/Rico54184260/status/1559428484514160640	Twitter for Android	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
3116160695	Peter T	Lagos, Nigeria	2022-08-16 06:34:57+00:00	https://twitter.com/dytrigga22/status/1559428483234893825	Twitter for iPhone	2190	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1466848636101439491	Divine Nnaemeka Nwaiwu		2022-08-16 06:34:56+00:00	https://twitter.com/NwaiwuDivine/status/1559428478885416960	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
52726925	nfe	Lagos	2022-08-16 06:34:56+00:00	https://twitter.com/nfemax/status/1559428477379612673	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
